dataset,chromosomes,start_position,end_position,score,dataset_strand,product,phase,method,sample_strand,windows,repdomains,12,120,diff
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,6,LRD,0.194531632914668,0.202792027966542,-0.0424629913814414
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,7,ERD,0.18189477047802,0.174646303427758,0.0398497825485195
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,7,LRD,0.176365254743649,0.192739836925097,-0.0928447170915204
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,8,ERD,0.187820520791043,0.17568763573099,0.0645982931415231
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,8,LRD,0.165389734598658,0.184217327129089,-0.113837733497301
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,9,ERD,0.164375160856908,0.170927259487644,-0.0398606370730194
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,9,LRD,0.191882369431395,0.199077087799051,-0.0374954634392759
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,10,ERD,0.184471183657595,0.169439641911598,0.0814844977299962
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,10,LRD,0.183934578981574,0.18836931908099,-0.0241104208027187
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,11,ERD,0.181379487842105,0.174943826942967,0.0354817459002867
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,11,LRD,0.164632802174865,0.180502386961598,-0.0963938205332701
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,12,ERD,0.179060715980487,0.17405125639734,0.0279763182880001
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,12,LRD,0.169552862929516,0.175257765548671,-0.0336467489878123
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,13,ERD,0.192200423196321,0.176728968034222,0.0804964677226349
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,13,LRD,0.168795930505724,0.166516729860458,0.0135026990190913
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,14,ERD,0.190139292652661,0.171819830033271,0.0963475900420805
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,14,LRD,0.169552862929516,0.173946610195439,-0.0259137309155843
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,15,ERD,0.188851086062873,0.173009924094108,0.0838817626046993
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,15,LRD,0.169931329141413,0.174383661979849,-0.0262007768722367
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,16,ERD,0.172362041713591,0.161555268758556,0.0626981024800813
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,16,LRD,0.173337525048479,0.168483462890306,0.0280035275501689
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,17,ERD,0.187562879473086,0.166315645001903,0.11328059438452
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,17,LRD,0.171066727777101,0.178972705716161,-0.0462157547630265
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,18,ERD,0.193488629786109,0.178067823852663,0.0796987706744986
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,18,LRD,0.179771450650715,0.170887247704564,0.0494194318062892
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,19,ERD,0.188851086062873,0.163786695122625,0.132720396068593
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,19,LRD,0.168417464293828,0.171105773596769,-0.0159621765724472
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,20,ERD,0.181637129160062,0.163191648092207,0.101551269573311
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,20,LRD,0.168038998081931,0.183343223560268,-0.0910754387554393
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,21,ERD,0.180606563888232,0.163786695122625,0.0931298863313539
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,21,LRD,0.164254335962969,0.169576092351332,-0.0323994880084202
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,22,ERD,0.18189477047802,0.162596601061788,0.106095240481714
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,22,LRD,0.181663781710196,0.181595016422625,0.000378530529991502
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,23,ERD,0.174680813575209,0.167952024335553,0.0385204825987325
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,23,LRD,0.167282065658139,0.16127210844753,0.0359270863075726
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,24,ERD,0.18292533574985,0.171968591790876,0.0598973560117311
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,24,LRD,0.165011268386761,0.167172307537074,-0.0130963125817995
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,25,ERD,0.175711378847039,0.16720821554753,0.0483927868263528
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,25,LRD,0.16917439671762,0.171324299488975,-0.0127082041554033
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,26,ERD,0.188851086062873,0.173902494639735,0.0791554432372258
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,26,LRD,0.174851389896064,0.168046411105895,0.038918642821277
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,27,ERD,0.179060715980487,0.169290880153994,0.054561581377559
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,27,LRD,0.175608322319856,0.169794618243538,0.0331060851759034
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,28,ERD,0.186017031565341,0.171671068275667,0.0771217730384791
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,28,LRD,0.177879119591234,0.171979877165591,0.0331643333922458
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,29,ERD,0.184471183657595,0.175092588700572,0.050840433562955
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,29,LRD,0.175986788531752,0.170887247704564,0.0289768389419082
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,30,ERD,0.180091281252317,0.161704030516161,0.102099616418381
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,30,LRD,0.166525133234346,0.154279279896959,0.0735375681708878
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,31,ERD,0.171589117759719,0.166018121486693,0.0324670721882637
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,31,LRD,0.160469673844007,0.169576092351332,-0.0567485325369209
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,32,ERD,0.179575998616402,0.158431271848861,0.117748067283254
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,32,LRD,0.157441944148837,0.169357566459127,-0.0756826420983848
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,33,ERD,0.182152411795978,0.167803262577948,0.0787755104450739
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,33,LRD,0.167282065658139,0.168483462890306,-0.00718186511769825
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,34,ERD,0.180348922570275,0.16393545688023,0.0910095023365038
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,34,LRD,0.163875869751073,0.162364737908556,0.00922119800072825
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,35,ERD,0.182410053113935,0.180745535489545,0.00912514193146034
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,35,LRD,0.167282065658139,0.152094020974906,0.0907930244851905
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,36,ERD,0.18189477047802,0.165720597971484,0.0889204921286632
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,36,LRD,0.168038998081931,0.17154282538118,-0.0208512746400712
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,37,ERD,0.17880307466253,0.170629735972435,0.0457113990098942
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,37,LRD,0.167282065658139,0.156246012926807,0.0659727191191256
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,38,ERD,0.171331476441761,0.164976789183461,0.0370900163255159
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,38,LRD,0.153657282029874,0.151656969190496,0.0130180152411503
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,39,ERD,0.169785628534016,0.171968591790876,-0.0128571733409269
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,39,LRD,0.164254335962969,0.159305375417682,0.0301298624250795
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,40,ERD,0.181379487842105,0.158431271848861,0.126520458659699
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,40,LRD,0.161983538691591,0.16454999683061,-0.0158439441424025
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,41,ERD,0.174938454893167,0.161555268758556,0.0765022541372228
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,41,LRD,0.154792680665563,0.159305375417682,-0.0291531533191089
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,42,ERD,0.169012704580143,0.158431271848861,0.0626073214884572
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,42,LRD,0.16614666702245,0.15471633168137,0.0687966574709296
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,43,ERD,0.191427499242449,0.173753732882131,0.0923261622821168
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,43,LRD,0.153657282029874,0.158212745956655,-0.0296469120539009
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,44,ERD,0.18189477047802,0.159770127667302,0.121634298515426
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,44,LRD,0.147980288851431,0.155590435250191,-0.0514267572919883
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,45,ERD,0.181121846524147,0.167952024335553,0.072712499576018
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,45,LRD,0.152900349606082,0.143571511178899,0.06101253823956
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,46,ERD,0.184728824975553,0.182679438338405,0.0110940273529031
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,46,LRD,0.157441944148837,0.164768522722815,-0.0465351124415251
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,47,ERD,0.189366368698789,0.169142118396389,0.106799588762082
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,47,LRD,0.167282065658139,0.161927686124146,0.0320080907234571
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,48,ERD,0.189624010016746,0.16363793336502,0.137040012229627
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,48,LRD,0.167660531870035,0.1477235031308,0.118913071054134
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,49,ERD,0.170558552487888,0.167654500820344,0.0170267138480267
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,49,LRD,0.161605072479695,0.15471633168137,0.0426270085005574
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,50,ERD,0.17983363993436,0.154414704393537,0.14134694459891
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,50,LRD,0.159712741420214,0.157338642387834,0.0148648067228001
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,51,ERD,0.184213542339638,0.152332039787073,0.173068180263229
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,51,LRD,0.161983538691591,0.150564339729469,0.0704960457979877
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,52,ERD,0.183698259703723,0.160067651182511,0.128638173052508
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,52,LRD,0.16311893732728,0.1477235031308,0.0943816484384717
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,53,ERD,0.18086420520619,0.161555268758556,0.106759302790847
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,53,LRD,0.1510080185466,0.161709160231941,-0.070864724855904
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,54,ERD,0.188335803426958,0.163191648092207,0.133507038370977
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,54,LRD,0.163875869751073,0.156464538819013,0.0452252729051433
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,55,ERD,0.174938454893167,0.158282510091256,0.0952103116040563
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,55,LRD,0.161226606267799,0.157338642387834,0.0241149024343232
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,56,ERD,0.183182977067808,0.168100786093157,0.0823340204208362
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,56,LRD,0.155171146877459,0.147942029023005,0.0465880287664759
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,57,ERD,0.187562879473086,0.166761930274716,0.11090120420845
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,57,LRD,0.164632802174865,0.159305375417682,0.0323594489482401
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,58,ERD,0.182410053113935,0.164381742153043,0.098833976818324
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,58,LRD,0.160469673844007,0.159960953094298,0.0031701986893994
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,59,ERD,0.179575998616402,0.144001381361218,0.198103407633981
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,59,LRD,0.158955808996422,0.156246012926807,0.0170474805967942
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,60,ERD,0.166693932718525,0.157389939545629,0.0558148279374226
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,60,LRD,0.152143417182289,0.145756770100952,0.0419778075162155
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,61,ERD,0.176741944118869,0.160811459970534,0.0901341457329534
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,61,LRD,0.155171146877459,0.14444561474772,0.0691206602875045
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,62,ERD,0.18086420520619,0.168547071365971,0.068101556226546
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,62,LRD,0.143060228096779,0.156901590603423,-0.0967519952315496
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,63,ERD,0.187305238155128,0.162745362819393,0.13112220233475
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,63,LRD,0.152143417182289,0.166735255752663,-0.0959084450751537
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,64,ERD,0.179575998616402,0.164976789183461,0.0812982221757076
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,64,LRD,0.182420714133989,0.145538244208746,0.202183562871878
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,65,ERD,0.179575998616402,0.160960221728138,0.103665172582611
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,65,LRD,0.149872619910912,0.153186650435933,-0.0221123146241857
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,66,ERD,0.178287792026615,0.159323842394488,0.106367067630159
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,66,LRD,0.158198876572629,0.150127287945058,0.0510217822176828
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,67,ERD,0.167724497990356,0.160513936455325,0.0429905089681395
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,67,LRD,0.160848140055903,0.15799422006445,0.0177429467972767
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,68,ERD,0.166693932718525,0.16200155403137,0.0281496669412599
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,68,LRD,0.142681761884883,0.153405176328138,-0.0751561678352891
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,69,ERD,0.176484302800912,0.153968419120724,0.127580092522947
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,69,LRD,0.167660531870035,0.156683064711218,0.0654743667837491
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,70,ERD,0.176484302800912,0.168100786093157,0.0475029029477586
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,70,LRD,0.15706347793694,0.150127287945058,0.0441616987156423
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,71,ERD,0.176484302800912,0.16393545688023,0.0711046009278138
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,71,LRD,0.16311893732728,0.144664140639925,0.113137058086196
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,72,ERD,0.177772509390699,0.159770127667302,0.101266398191146
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,72,LRD,0.158198876572629,0.137671312089355,0.129757966225823
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,73,ERD,0.172619683031549,0.163786695122625,0.0511702243556403
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,73,LRD,0.152900349606082,0.147942029023005,0.0324284450352849
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,74,ERD,0.186789955519213,0.156646130757606,0.161378189088475
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,74,LRD,0.146087957791949,0.153623702220343,-0.051583611286607
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,75,ERD,0.159222334497757,0.161406507000952,-0.0137177520357598
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,75,LRD,0.146466424003846,0.149253184376237,-0.0190266157677079
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,76,ERD,0.179318357298445,0.15352213384791,0.14385712561264
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,76,LRD,0.170309795353309,0.156683064711218,0.0800114321893349
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,77,ERD,0.18292533574985,0.15515851318156,0.151793202699166
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,77,LRD,0.145709491580053,0.163020315585172,-0.118803681334711
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,78,ERD,0.183698259703723,0.157538701303233,0.142405042065618
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,78,LRD,0.168417464293828,0.150564339729469,0.106005185621435
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,79,ERD,0.172362041713591,0.158133748333651,0.0825488793152178
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,79,LRD,0.159712741420214,0.142478881717872,0.107905352754536
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,80,ERD,0.186532314201256,0.161704030516161,0.133104463917746
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,80,LRD,0.147980288851431,0.141386252256845,0.0445602360001175
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,81,ERD,0.179060715980487,0.158282510091256,0.116040002272164
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,81,LRD,0.148358755063327,0.149690236160648,-0.00897473894784657
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,82,ERD,0.189108727380831,0.159621365909697,0.155928083698388
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,82,LRD,0.152900349606082,0.148597606699621,0.0281408310546436
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,83,ERD,0.181121846524147,0.159770127667302,0.117885938480641
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,83,LRD,0.147980288851431,0.146193821885362,0.0120723305781739
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,84,ERD,0.170816193805846,0.153968419120724,0.0986310156534215
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,84,LRD,0.155171146877459,0.154279279896959,0.00574763413461151
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,85,ERD,0.182667694431893,0.157538701303233,0.13756670661888
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,85,LRD,0.148737221275223,0.154279279896959,-0.0372607379257233
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,86,ERD,0.175453737529082,0.151290707483842,0.137717385708213
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,86,LRD,0.162362004903488,0.14488266653213,0.107656581241082
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,87,ERD,0.16308695426712,0.158877557121674,0.0258107533147686
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,87,LRD,0.145331025368157,0.150782865621674,-0.0375132580239261
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,88,ERD,0.181121846524147,0.155902321969583,0.139240655053735
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,88,LRD,0.148737221275223,0.145756770100952,0.0200383679936863
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,89,ERD,0.188593444744916,0.160960221728138,0.146522712144917
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,89,LRD,0.154792680665563,0.142915933502283,0.0767268007260669
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,90,ERD,0.183182977067808,0.151588230999051,0.172476430804276
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,90,LRD,0.158577342784525,0.16454999683061,-0.0376639811287546
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,91,ERD,0.175196096211124,0.161852792273766,0.0761621076378258
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,91,LRD,0.157441944148837,0.135923104951712,0.136677931115877
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,92,ERD,0.184728824975553,0.158431271848861,0.142357605155408
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,92,LRD,0.158955808996422,0.141823304041256,0.107781559310936
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,93,ERD,0.172104400395634,0.157389939545629,0.0854972959214257
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,93,LRD,0.166525133234346,0.15471633168137,0.0709130287039499
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,94,ERD,0.173134965667464,0.16200155403137,0.0643048132604096
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,94,LRD,0.15403574824177,0.135923104951712,0.117587271115982
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,95,ERD,0.175711378847039,0.15515851318156,0.116969463220539
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,95,LRD,0.16917439671762,0.159742427202093,0.055752937196939
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,-,96,ERD,0.175711378847039,0.164232980395439,0.0653252995162753
