dataset,chromosomes,start_position,end_position,score,dataset_strand,product,phase,time_after_exposure,sample_strand,replicate,xr_ds,windows
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.18863201736307,61
TES,.,0,100,0,TS,CPD,early,12,.,_,1.43972972322669,61
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.16714057279368,62
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.4433516278068,62
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19137890105791,62
TES,.,0,100,0,TS,CPD,early,12,.,_,1.45915428776033,62
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19139396214552,63
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43808751741699,63
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.18432296671375,63
TES,.,0,100,0,TS,CPD,early,12,.,_,1.47610761290135,63
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.23494787331373,64
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.46209215879977,64
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.23529167478055,64
TES,.,0,100,0,TS,CPD,early,12,.,_,1.43822307387591,64
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19177776292959,65
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.39565046873814,65
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.203647555213,65
TES,.,0,100,0,TS,CPD,early,12,.,_,1.42591561413315,65
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.22115587808585,66
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.47864916280454,66
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.18295553953561,66
TES,.,0,100,0,TS,CPD,early,12,.,_,1.40306657857248,66
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19363468028812,67
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.47274914945963,67
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.23610601589677,67
TES,.,0,100,0,TS,CPD,early,12,.,_,1.47342806128695,67
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.20678552611084,68
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.45556804726256,68
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.21693875389448,68
TES,.,0,100,0,TS,CPD,early,12,.,_,1.44737366287557,68
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.24076008975328,-84
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.52604651099142,-84
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.2484436603298,-84
TES,.,0,100,0,TS,CPD,early,12,.,_,1.51520193052461,-84
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19044796325923,69
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.45644473770077,69
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.1793762545841,69
TES,.,0,100,0,TS,CPD,early,12,.,_,1.41482872471644,69
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.16223012510327,70
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.45781419835744,70
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.15449710844983,70
TES,.,0,100,0,TS,CPD,early,12,.,_,1.41798841683885,70
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.18510327439684,71
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.44617738439481,71
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.21161550695502,71
TES,.,0,100,0,TS,CPD,early,12,.,_,1.47316216892283,71
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19368380141594,72
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43817098964452,72
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.20599698075672,72
TES,.,0,100,0,TS,CPD,early,12,.,_,1.49060723749726,72
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.20069901869548,73
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.4196697558295,73
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.23068411712345,73
TES,.,0,100,0,TS,CPD,early,12,.,_,1.40234154963629,73
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.20418576263942,74
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.41180534753913,74
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.1728837447888,74
TES,.,0,100,0,TS,CPD,early,12,.,_,1.40296737265372,74
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.1836725370025,75
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43945418555624,75
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.20622974363409,75
TES,.,0,100,0,TS,CPD,early,12,.,_,1.40737419038509,75
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.18106074271518,76
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.4751944696129,76
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19699413265831,76
TES,.,0,100,0,TS,CPD,early,12,.,_,1.46757280712125,76
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.20427383713775,77
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.4019047075951,77
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.15702354413384,77
TES,.,0,100,0,TS,CPD,early,12,.,_,1.46523015934085,77
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.16168704070024,78
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43699478834274,78
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.18464215014146,78
TES,.,0,100,0,TS,CPD,early,12,.,_,1.44691280980133,78
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.23697946509847,-83
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.53644154533059,-83
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.20154948259323,-83
TES,.,0,100,0,TS,CPD,early,12,.,_,1.51999869265286,-83
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.2108756435176,79
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43096101611077,79
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.15956841770128,79
TES,.,0,100,0,TS,CPD,early,12,.,_,1.38301307261351,79
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.20206522980292,80
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.41194991095563,80
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19166658102422,80
TES,.,0,100,0,TS,CPD,early,12,.,_,1.37137606498829,80
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19492292650596,81
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.4048738974153,81
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.20867982116682,81
TES,.,0,100,0,TS,CPD,early,12,.,_,1.43610551930528,81
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.2043775205558,82
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43761118067101,82
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.18739642615603,82
TES,.,0,100,0,TS,CPD,early,12,.,_,1.458183099145,82
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.16709449939608,83
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43802572749038,83
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.23223855868222,83
TES,.,0,100,0,TS,CPD,early,12,.,_,1.45496037904515,83
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19338909486824,84
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.42191538991438,84
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19903425097796,84
TES,.,0,100,0,TS,CPD,early,12,.,_,1.45282286547869,84
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.17268433661309,85
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.41781479298384,85
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.21410022987684,85
TES,.,0,100,0,TS,CPD,early,12,.,_,1.4401055513638,85
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19106374703306,86
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.46735457129014,86
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.20418479086017,86
TES,.,0,100,0,TS,CPD,early,12,.,_,1.47268321623641,86
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19158716922232,87
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.4960805378328,87
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.1728138720529,87
TES,.,0,100,0,TS,CPD,early,12,.,_,1.39822099714641,87
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.12725321022647,88
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.40941517574527,88
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19416753305045,88
TES,.,0,100,0,TS,CPD,early,12,.,_,1.41117584232926,88
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.20575254925121,-82
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.49308552713531,-82
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.20161342441473,-82
TES,.,0,100,0,TS,CPD,early,12,.,_,1.44023981260937,-82
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.20886540120182,89
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.42505375643583,89
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.1926758819682,89
TES,.,0,100,0,TS,CPD,early,12,.,_,1.37496288678161,89
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.18905885639269,90
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.46184782752285,90
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.16866136054933,90
TES,.,0,100,0,TS,CPD,early,12,.,_,1.43007444597524,90
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.17960147820934,91
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.40642295109828,91
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19611546504798,91
TES,.,0,100,0,TS,CPD,early,12,.,_,1.42324835263527,91
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.21332196462176,92
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.44838086462793,92
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.16749880205301,92
TES,.,0,100,0,TS,CPD,early,12,.,_,1.40838693622083,92
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19863319279335,93
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43701362577638,93
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.18379847734891,93
TES,.,0,100,0,TS,CPD,early,12,.,_,1.39457587890501,93
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.21090254392183,94
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.42505714107699,94
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19935461411159,94
TES,.,0,100,0,TS,CPD,early,12,.,_,1.4329108121031,94
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.18523164534483,95
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.44935741596757,95
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.14070187850151,95
TES,.,0,100,0,TS,CPD,early,12,.,_,1.40104765621258,95
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.18560110611357,96
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.39589833382739,96
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.18706150645768,96
TES,.,0,100,0,TS,CPD,early,12,.,_,1.40225387848217,96
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.17796802920205,97
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.37358156815627,97
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.17068187874069,97
TES,.,0,100,0,TS,CPD,early,12,.,_,1.38882215130347,97
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.1767816267789,98
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.41669172488782,98
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.16828523004987,98
TES,.,0,100,0,TS,CPD,early,12,.,_,1.39589099691407,98
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.22819618774865,-99
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.46574123956287,-99
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.23538069436077,-99
TES,.,0,100,0,TS,CPD,early,12,.,_,1.48994709257366,-99
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.28352532969715,-81
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.52408310147594,-81
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.20098561194236,-81
TES,.,0,100,0,TS,CPD,early,12,.,_,1.53772278794945,-81
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.2046602507213,99
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.39462429549102,99
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.21618820813875,99
TES,.,0,100,0,TS,CPD,early,12,.,_,1.41047036752793,99
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.23631019329891,100
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.39834563114021,100
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19448413852129,100
TES,.,0,100,0,TS,CPD,early,12,.,_,1.39503203683554,100
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.2589550288623,-80
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.50558423138702,-80
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19991768892845,-80
TES,.,0,100,0,TS,CPD,early,12,.,_,1.49523527871517,-80
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.22362744466997,-79
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.5352487642064,-79
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.21247462377255,-79
TES,.,0,100,0,TS,CPD,early,12,.,_,1.52382418695342,-79
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.24521979642751,-78
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.46626305593644,-78
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19682320285635,-78
TES,.,0,100,0,TS,CPD,early,12,.,_,1.54593348894049,-78
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.24984332680673,-77
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.53131593448738,-77
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.2348376407016,-77
TES,.,0,100,0,TS,CPD,early,12,.,_,1.53864345467452,-77
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.28519396801663,-76
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.49760502969289,-76
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.25641822283779,-76
TES,.,0,100,0,TS,CPD,early,12,.,_,1.55078703907668,-76
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.23610100474011,-75
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.5228734710007,-75
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.22805520057226,-75
TES,.,0,100,0,TS,CPD,early,12,.,_,1.46710172959533,-75
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.26077714843237,-74
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.50517370629612,-74
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.24404030815668,-74
TES,.,0,100,0,TS,CPD,early,12,.,_,1.56898962059046,-74
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.23014255165261,-73
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.52415486148748,-73
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.2226786735509,-73
TES,.,0,100,0,TS,CPD,early,12,.,_,1.4622029716291,-73
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.18805504170917,-72
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.53175882142924,-72
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.22727453842507,-72
TES,.,0,100,0,TS,CPD,early,12,.,_,1.5316919733822,-72
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.23748856379998,-98
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.48052532237362,-98
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.15331384924019,-98
TES,.,0,100,0,TS,CPD,early,12,.,_,1.46907898927725,-98
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.26455325516728,-71
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.48373952315599,-71
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.24350909995237,-71
TES,.,0,100,0,TS,CPD,early,12,.,_,1.46232306341237,-71
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.21541617049113,-70
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.46249717693171,-70
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.21570279945324,-70
TES,.,0,100,0,TS,CPD,early,12,.,_,1.51008563019934,-70
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.25613317622051,-69
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.5043618427786,-69
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.21796922664655,-69
TES,.,0,100,0,TS,CPD,early,12,.,_,1.49351937653121,-69
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.25191625296218,-68
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.52133212761428,-68
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.21525239518892,-68
TES,.,0,100,0,TS,CPD,early,12,.,_,1.52169924082675,-68
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.25087596896527,-67
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.53133740999601,-67
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.24239495235261,-67
TES,.,0,100,0,TS,CPD,early,12,.,_,1.52835989112268,-67
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.27081979836226,-66
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.51445852993119,-66
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.24053143832104,-66
TES,.,0,100,0,TS,CPD,early,12,.,_,1.56340391657895,-66
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.28365617518756,-65
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.57230823505325,-65
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.2503276236465,-65
TES,.,0,100,0,TS,CPD,early,12,.,_,1.5691677639428,-65
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.25239134558948,-64
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.53963370089024,-64
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.23958915383803,-64
TES,.,0,100,0,TS,CPD,early,12,.,_,1.52621242567472,-64
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.26999019818401,-63
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.53095960444137,-63
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.2364166137718,-63
TES,.,0,100,0,TS,CPD,early,12,.,_,1.56605050382066,-63
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.25326433845711,-62
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.51093255292744,-62
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.2461889788381,-62
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57164056589285,-62
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19655992741975,-97
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43997524923907,-97
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.15947846596732,-97
TES,.,0,100,0,TS,CPD,early,12,.,_,1.48115346853449,-97
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.24703647743741,-61
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.49181313149739,-61
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.26507311395007,-61
TES,.,0,100,0,TS,CPD,early,12,.,_,1.55987438567054,-61
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.25739407450074,-60
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.54902370415205,-60
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.27378784102472,-60
TES,.,0,100,0,TS,CPD,early,12,.,_,1.54696641640203,-60
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.28915578549613,-59
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.52499601189687,-59
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.2658348071223,-59
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57204598196955,-59
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.26723771562569,-58
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.57284968933861,-58
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.25678344703151,-58
TES,.,0,100,0,TS,CPD,early,12,.,_,1.53936602103092,-58
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.27924492104375,-57
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.56961999180982,-57
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.23817820103086,-57
TES,.,0,100,0,TS,CPD,early,12,.,_,1.4847486611175,-57
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.30028251596321,-56
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.56368125364407,-56
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.24080158759441,-56
TES,.,0,100,0,TS,CPD,early,12,.,_,1.55459276779501,-56
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.24837085296895,-55
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.58125204764206,-55
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.20797732929012,-55
TES,.,0,100,0,TS,CPD,early,12,.,_,1.55491851833964,-55
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.26748270708402,-54
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.57507455558022,-54
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.24731111540277,-54
TES,.,0,100,0,TS,CPD,early,12,.,_,1.54032049865212,-54
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.28249683444086,-53
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.61212683157325,-53
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.27546432766918,-53
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57289429596954,-53
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.26732698597772,-52
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.53370946176316,-52
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.23308645170542,-52
TES,.,0,100,0,TS,CPD,early,12,.,_,1.56060051078354,-52
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.23137957191514,-96
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.48633467526266,-96
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.16572541298645,-96
TES,.,0,100,0,TS,CPD,early,12,.,_,1.47891362393711,-96
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.28601890161212,-51
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.55151050409233,-51
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.24182758971408,-51
TES,.,0,100,0,TS,CPD,early,12,.,_,1.61244380573481,-51
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.26866768530779,-50
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.53137700456097,-50
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.28084330634411,-50
TES,.,0,100,0,TS,CPD,early,12,.,_,1.58747085834057,-50
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.26546446926991,-49
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.51211034138233,-49
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.25844286857939,-49
TES,.,0,100,0,TS,CPD,early,12,.,_,1.60454835186647,-49
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.28451236476599,-48
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.56906583826846,-48
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.25322292730916,-48
TES,.,0,100,0,TS,CPD,early,12,.,_,1.55055288056373,-48
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.28593072047694,-47
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.54600383492882,-47
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.22170681186636,-47
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57333591424347,-47
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.31135485744564,-46
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.54530375838307,-46
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.28750350553073,-46
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57875006733462,-46
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.27182811747911,-45
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.5453009518016,-45
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.27654068595286,-45
TES,.,0,100,0,TS,CPD,early,12,.,_,1.54829703067067,-45
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.30184721491259,-44
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.56516699131538,-44
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.26052923395029,-44
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57393273080697,-44
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.29016944103378,-43
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.51015008638806,-43
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.25997611567498,-43
TES,.,0,100,0,TS,CPD,early,12,.,_,1.59152647048566,-43
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.31532658670195,-42
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.50349851043949,-42
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.29326089443159,-42
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57826423110113,-42
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.19998655359212,-95
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.47805760496827,-95
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.19493255795592,-95
TES,.,0,100,0,TS,CPD,early,12,.,_,1.48652915830575,-95
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.29577371276662,-41
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.61004696941032,-41
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.25757508582302,-41
TES,.,0,100,0,TS,CPD,early,12,.,_,1.58006096184678,-41
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.31604415820618,-40
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.61763460383567,-40
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.28553957728368,-40
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57766465647245,-40
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.29019277212737,-39
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.58242117146455,-39
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.2725215533139,-39
TES,.,0,100,0,TS,CPD,early,12,.,_,1.61793281639327,-39
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.2920718990728,-38
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.57443484086982,-38
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.27533466434012,-38
TES,.,0,100,0,TS,CPD,early,12,.,_,1.66055294307712,-38
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.29518262168161,-37
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.5816295158761,-37
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.27066525313869,-37
TES,.,0,100,0,TS,CPD,early,12,.,_,1.58163336769793,-37
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.31629199199113,-36
