dataset,sample_names,cell_line,product,method,phase,time_after_exposure,replicate,sample_strand,windows,real,sim,xr_ds
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-16,0.0508579210008957,0.121285469656283,0.419324104899164
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-17,0.0501428112981714,0.12235638774629,0.409809509922311
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-18,0.0464821306770824,0.123107628794504,0.377573113317554
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-19,0.0481166671404524,0.122260484633752,0.393558616134988
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-2,0.0504152340420664,0.121749001366883,0.414091561130289
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-20,0.050244969827132,0.120134632305828,0.418238844725664
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-21,0.0500576791907042,0.120118648453739,0.416735284946059
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-22,0.0528840651586147,0.120821937945683,0.437702507158835
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-23,0.0505684718355073,0.124546175482572,0.406021876140093
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-24,0.0514708721746594,0.123379354280028,0.417175729886207
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-25,0.0511133173232973,0.123091644942414,0.415246033532249
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-26,0.051845453447515,0.125617093572579,0.412726102579024
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-27,0.0532245935884834,0.122596145527635,0.434145734022983
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-28,0.0516241099681004,0.120917841058221,0.426935425875191
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-29,0.0521689554558903,0.126975721000199,0.410857721814459
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-3,0.0471121082723396,0.12278795175271,0.383686734731281
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-30,0.0531224350595228,0.124002724511524,0.42839732166196
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-31,0.05320756716699,0.122324420042111,0.434970933429916
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-32,0.0548761564733468,0.1223404038942,0.448553010506681
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-33,0.0550634471097746,0.120710050981056,0.456162901616339
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-34,0.0589965504747585,0.124258466144959,0.474788980623129
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-35,0.0603246113512466,0.121605146698076,0.496069557820787
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-36,0.0582984671935276,0.126815882479303,0.459709509990141
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-37,0.0601543471363122,0.129485185778275,0.46456547731505
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-38,0.0608354039960497,0.127503188119158,0.477128492969101
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-39,0.0653814585347973,0.12417854688451,0.526511705726465
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-4,0.0501087584551845,0.124482240074214,0.402537409555859
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-40,0.0639852919723355,0.127023672556468,0.503727302829249
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-41,0.067748131122385,0.12648022158542,0.535642097026454
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-42,0.0714769174294477,0.133992632067557,0.533439162486264
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-43,0.0735881936946338,0.133545084209047,0.551036334511883
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-44,0.0723282385041195,0.131770876627095,0.548893961666542
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-45,0.0754951529018988,0.131866779739633,0.572510779826137
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-46,0.0718174458593164,0.130348313791116,0.550965668603924
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-47,0.0778277726464996,0.133273358723523,0.583970970582008
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-48,0.07460977898424,0.13249014997113,0.563134534910693
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-49,0.0788493579361058,0.132538101527399,0.59491841989155
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-5,0.0468396855284446,0.123203531907041,0.380181353597766
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-50,0.0806201057714232,0.134136486736364,0.601030396225276
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-51,0.0808244228293445,0.135287324086819,0.597427906678652
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-52,0.0801944452340873,0.137221370189667,0.584416589946908
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-53,0.0797517582752579,0.133720906582033,0.596404558671857
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-54,0.0917383590066375,0.137205386337577,0.668620682142365
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-55,0.0909381171964459,0.137636950343998,0.660710056196125
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-56,0.0985659540255056,0.136869725443694,0.720144310262782
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-57,0.0973911309424585,0.140098463565804,0.695162020079641
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-58,0.0986681125544662,0.139634931855204,0.706614822262248
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-59,0.0983105577031041,0.139315254813411,0.70566972608114
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-6,0.0470440025863659,0.11820058620298,0.398001432121322
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-60,0.0991618787777759,0.138739836138184,0.714732563753438
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-61,0.0967611533472013,0.141137413951632,0.685581169712815
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-62,0.103469563415615,0.140897656170287,0.73435972058019
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-63,0.107028085507744,0.141760784183128,0.754990783413583
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-64,0.104116567432366,0.142927605385673,0.728456669734445
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-65,0.107811300896442,0.140018544305356,0.769978729826845
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-66,0.10592136811067,0.140609946832673,0.753299254402803
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-67,0.108969097557995,0.142048493520742,0.767126034617776
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-68,0.115524269832969,0.146811681443458,0.786887451305846
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-69,0.11251059322863,0.142687847604328,0.78850858792559
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-7,0.0461245758257203,0.11912764962418,0.387186148398231
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-70,0.109582048731759,0.14259194449179,0.768500977543431
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-71,0.108662621971114,0.14121733321208,0.76947085389245
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-72,0.111386849410064,0.140338221347149,0.793702872537699
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-73,0.107641036681507,0.145037473861507,0.742160172923941
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-74,0.110688766128833,0.142064477372831,0.779144569957084
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-75,0.111761430682919,0.144110410440307,0.775526419926565
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-76,0.114145129692,0.141936606556114,0.804197961763115
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-77,0.115149688560113,0.144190329700755,0.798595084698735
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-78,0.120495984909052,0.145660844093003,0.827236623948963
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-79,0.123032921711574,0.148026454202272,0.831154960608967
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-8,0.0478101915535705,0.119623149038959,0.399673407176395
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-80,0.113889733369599,0.147451035527044,0.772390190157125
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-81,0.120887592603401,0.140657898388942,0.859444041095562
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-82,0.121568649463139,0.151878562555878,0.800433237037071
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-83,0.124616378910464,0.144302216665383,0.863579103565903
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-84,0.127596002671815,0.144845667636431,0.880910038621845
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-85,0.128277059531553,0.148825646806754,0.861928453085218
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-86,0.128685693647395,0.146763729887189,0.876822180427755
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-87,0.129383776928626,0.151239208472292,0.855490968483415
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-88,0.129383776928626,0.145405102459569,0.889815933141703
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-89,0.124667458174944,0.147898583385555,0.842925302739043
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-9,0.0497852564468092,0.123523208948835,0.403043742714222
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-90,0.139667735510662,0.149417049334072,0.934750994837198
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-91,0.138118331154759,0.150008451861389,0.920736994755361
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-92,0.130916154863036,0.150471983571989,0.870036745414489
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-93,0.139650709089169,0.152406029674837,0.91630698199486
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-94,0.130473467904206,0.146987503816444,0.887650068995928
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-95,0.140161501733972,0.153349076948126,0.914002904506459
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-96,0.135717605724185,0.153221206131409,0.885762546522364
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-97,0.136330556897948,0.154276140369326,0.883678814958573
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-98,0.138084278311772,0.155075332973809,0.890433543902783
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,-99,0.134627914748605,0.14949696859452,0.900539429088731
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,0,0.0510792644803104,0.118184602350891,0.432198979090828
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,1,0.0539567297127012,0.118008779977904,0.457226400635647
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,10,0.0467886062639643,0.118072715386263,0.396269418475726
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,100,0.146801806116412,0.156098299507546,0.94044462098266
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,11,0.0463969985696153,0.119846922968214,0.387135501025092
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,12,0.0481336935619458,0.123139596498683,0.390887211998138
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,13,0.0476569537601296,0.11776902219656,0.404664595759222
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,14,0.0477591122890902,0.121301453508373,0.393722506266536
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,15,0.050789815314922,0.119623149038959,0.424581828207687
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,16,0.0513687136456988,0.124817900968096,0.411549250926986
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,17,0.0496320186533683,0.126464237733331,0.392458923905627
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,18,0.0503982076205729,0.124130595328241,0.406009553787314
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,19,0.0503130755131057,0.123970756807345,0.405846320606836
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,2,0.0495298601244076,0.119942826080752,0.412945582014729
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,20,0.0531905407454965,0.126767930923034,0.419589878593118
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,21,0.0531224350595228,0.123347386575848,0.430673373260786
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,22,0.0514878985961529,0.124162563032421,0.414681344671571
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,23,0.0542972581425699,0.121764985218973,0.445918488348074
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,24,0.0550464206882812,0.126592108550048,0.434832955377457
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,25,0.0534970163323784,0.121557195141807,0.44009748884029
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,26,0.0541950996136093,0.125425287347503,0.432090695263519
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,27,0.0581111765570998,0.125137578009889,0.464378306510834
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,28,0.0569023006310658,0.127311381894082,0.446953758450334
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,29,0.0584857578299554,0.128622057765434,0.454710170603981
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,3,0.0477250594461033,0.119015762659553,0.400997803817147
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,30,0.0570725648460001,0.128462219244537,0.444275096457414
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,31,0.0629126274182489,0.127071624112737,0.495095800164112
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,32,0.0601202942933253,0.129565105038723,0.464016096582156
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,33,0.0615675401202675,0.128941734807227,0.477483416927138
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,34,0.0644109525096714,0.133593035765316,0.482143040920358
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,35,0.0620102270790968,0.126735963218855,0.489286746272754
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,36,0.0643768996666845,0.130556103868282,0.493097586089384
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,37,0.0698423809660777,0.127998687533937,0.545649196188515
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,38,0.0693826675857549,0.134855760080398,0.514495395260762
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,39,0.0717323137518492,0.133736890434122,0.536368936940282
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,4,0.0507217096289482,0.124961755636903,0.405897863473753
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,40,0.075035439521576,0.137013580112501,0.547649652391863
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,41,0.0783045124483158,0.136230371360108,0.57479482487299
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,42,0.0797517582752579,0.132506133823219,0.601872199981756
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,43,0.0790366485725336,0.134919695488757,0.585805121233171
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,44,0.0784918030847436,0.137908675829522,0.56915783298342
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,45,0.0857791114839346,0.136486112993543,0.628482338624391
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,46,0.0878903877491207,0.133081552498447,0.660425025851322
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,47,0.0882649690219763,0.137844740421163,0.640321631077809
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,48,0.0918405175355981,0.138292288279673,0.664104402914107
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,49,0.0932196576765665,0.133529100356957,0.698122412473137
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,5,0.0496490450748617,0.121093663431207,0.410005310501379
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,50,0.0978508443227813,0.140066495861625,0.698602786632504
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,51,0.0981402934881697,0.136310290620556,0.719977142161338
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,52,0.0976635536863535,0.137349241006384,0.711060017301545
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,53,0.0985489276040122,0.140801753057749,0.699912646425595
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,54,0.104014408903405,0.144398119777921,0.720330770673302
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,55,0.0978167914797944,0.139443125630128,0.701481633015402
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,56,0.109275573144877,0.141632913366411,0.771540813131313
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,57,0.104508175126715,0.139874689636549,0.747155724872523
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,58,0.108458304913192,0.143311217835824,0.756802618462436
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,59,0.111250638038116,0.143375153244183,0.775940848332657
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,6,0.049308516644993,0.124801917116007,0.395094224387269
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,60,0.112187091220255,0.147243245449879,0.761916724108361
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,61,0.110314184855977,0.14120134935999,0.781254466448001
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,62,0.108424252070206,0.143758765694335,0.754209675817204
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,63,0.110535528335392,0.146923568408086,0.752333540037464
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,64,0.112714910286552,0.1439665557715,0.782924267949077
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,65,0.119508452462433,0.144813699932252,0.82525653662839
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,66,0.118248497271919,0.149672790967506,0.79004671796085
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,67,0.122777525389173,0.148026454202272,0.82942961817759
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,68,0.126284968216821,0.146507988253755,0.861966434199428
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,69,0.125603911357083,0.143231298575376,0.876930619259754
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,7,0.0502109169841451,0.120885873354042,0.415358019849772
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,70,0.120615169859506,0.150487967424078,0.80149378002834
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,71,0.128328138796033,0.147163326189431,0.872011676542615
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,72,0.128396244482007,0.148362115096154,0.865424737297607
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,73,0.124667458174944,0.150072387269747,0.830715499653251
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,74,0.123986401315207,0.148378098948244,0.83561119999559
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,75,0.12999672810239,0.151606837070354,0.857459535562135
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,76,0.134610888327111,0.153700721694098,0.875798674485208
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,77,0.132567717747899,0.152198239597671,0.871020046607211
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,78,0.132499612061925,0.156737653591132,0.845359165625671
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,79,0.137147825129633,0.156066331803367,0.878779064932662
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,8,0.0498193092897961,0.121413340473,0.410328132771166
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,80,0.130201045160311,0.153428996208574,0.848607814544477
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,81,0.137386195030542,0.152422013526926,0.901354022634476
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,82,0.133470118087051,0.153029399906333,0.872186116973249
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,83,0.140059343205011,0.153572850877381,0.912005881279368
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,84,0.133402012401077,0.15499541371336,0.860683611244029
LRD,Hela_CPD_XR_NA_late_12_NA,HeLa_S3,CPD,XR_seq,late,12,_,-,85,0.131290736135891,0.154739672079926,0.848462028975201
